ProvincialUnit,Date,ElectricityConsumption
Shanghai,2011/6/5,30185.46
Jiangsu,2011/6/5,103061.02
Zhejiang,2011/6/5,69542.8
Anhui,2011/6/5,28912.86
Fujian,2011/6/5,42080.58
Shanghai,2011/6/6,27268.1
Jiangsu,2011/6/6,91422.0
Zhejiang,2011/6/6,55262.1
Anhui,2011/6/6,26370.24
Fujian,2011/6/6,38839.67
Shanghai,2011/6/7,31980.73
Jiangsu,2011/6/7,103774.0
Zhejiang,2011/6/7,66445.6
Anhui,2011/6/7,29016.24
Fujian,2011/6/7,43706.46
Shanghai,2011/6/8,34785.46
Jiangsu,2011/6/8,112525.0
Zhejiang,2011/6/8,73511.9
Anhui,2011/6/8,32379.81
Fujian,2011/6/8,45075.63
Shanghai,2011/6/9,37938.13
Jiangsu,2011/6/9,114665.99
Zhejiang,2011/6/9,75899.6
Anhui,2011/6/9,32709.81
Fujian,2011/6/9,46816.14
Shanghai,2011/6/10,37214.6
Jiangsu,2011/6/10,111694.99
Zhejiang,2011/6/10,75987.5
Anhui,2011/6/10,30008.36
Fujian,2011/6/10,47045.88
Shanghai,2011/6/11,33939.76
Jiangsu,2011/6/11,108177.01
Zhejiang,2011/6/11,76290.6
Anhui,2011/6/11,29560.96
Fujian,2011/6/11,45522.6
Shanghai,2011/6/12,31513.89
Jiangsu,2011/6/12,104714.0
Zhejiang,2011/6/12,72693.4
Anhui,2011/6/12,30051.2
Fujian,2011/6/12,42600.09
Shanghai,2011/6/13,35351.62
Jiangsu,2011/6/13,110810.0
Zhejiang,2011/6/13,72053.3
Anhui,2011/6/13,31233.05
Fujian,2011/6/13,44888.62
Shanghai,2011/6/14,34607.99
Jiangsu,2011/6/14,110051.01
Zhejiang,2011/6/14,71089.7
Anhui,2011/6/14,29016.29
Fujian,2011/6/14,45748.69
Shanghai,2011/6/15,33981.06
Jiangsu,2011/6/15,108052.0
Zhejiang,2011/6/15,70459.3
Anhui,2011/6/15,28231.62
Fujian,2011/6/15,46311.04
Shanghai,2011/6/16,34339.49
Jiangsu,2011/6/16,109078.0
Zhejiang,2011/6/16,71634.0
Anhui,2011/6/16,28722.0
Fujian,2011/6/16,45967.8
Shanghai,2011/6/17,34793.39
Jiangsu,2011/6/17,109807.99
Zhejiang,2011/6/17,73218.7
Anhui,2011/6/17,28810.58
Fujian,2011/6/17,46872.85
Shanghai,2011/6/18,33005.03
Jiangsu,2011/6/18,104992.0
Zhejiang,2011/6/18,74720.8
Anhui,2011/6/18,27588.38
Fujian,2011/6/18,47193.99
Shanghai,2011/6/19,30337.8
Jiangsu,2011/6/19,101100.0
Zhejiang,2011/6/19,69539.9
Anhui,2011/6/19,27341.0
Fujian,2011/6/19,45150.51
Shanghai,2011/6/20,33683.52
Jiangsu,2011/6/20,106658.36
Zhejiang,2011/6/20,71161.4
Anhui,2011/6/20,28729.79
Fujian,2011/6/20,48834.23
Shanghai,2011/6/21,35536.75
Jiangsu,2011/6/21,109347.01
Zhejiang,2011/6/21,74608.2
Anhui,2011/6/21,29040.88
Fujian,2011/6/21,48138.98
Shanghai,2011/6/22,38973.15
Jiangsu,2011/6/22,114437.0
Zhejiang,2011/6/22,78294.8
Anhui,2011/6/22,31033.68
Fujian,2011/6/22,47566.62
Shanghai,2011/6/23,40028.51
Jiangsu,2011/6/23,118941.0
Zhejiang,2011/6/23,82372.4
Anhui,2011/6/23,31987.53
Fujian,2011/6/23,48589.49
Shanghai,2011/6/24,42118.56
Jiangsu,2011/6/24,115248.01
Zhejiang,2011/6/24,84746.3
Anhui,2011/6/24,29933.3
Fujian,2011/6/24,48945.41
Shanghai,2011/6/25,37399.96
Jiangsu,2011/6/25,106726.01
Zhejiang,2011/6/25,78817.2
Anhui,2011/6/25,27473.18
Fujian,2011/6/25,47862.7
Shanghai,2011/6/26,32837.75
Jiangsu,2011/6/26,100065.0
Zhejiang,2011/6/26,75166.2
Anhui,2011/6/26,27148.38
Fujian,2011/6/26,46357.99
Shanghai,2011/6/27,38574.1
Jiangsu,2011/6/27,109417.01
Zhejiang,2011/6/27,82457.0
Anhui,2011/6/27,29830.48
Fujian,2011/6/27,47402.79
Shanghai,2011/6/28,41540.58
Jiangsu,2011/6/28,115353.0
Zhejiang,2011/6/28,85292.5
Anhui,2011/6/28,30553.84
Fujian,2011/6/28,45309.54
Shanghai,2011/6/29,41540.34
Jiangsu,2011/6/29,116411.02
Zhejiang,2011/6/29,81777.2
Anhui,2011/6/29,32089.43
Fujian,2011/6/29,41928.81
Shanghai,2011/6/30,40917.13
Jiangsu,2011/6/30,117098.0
Zhejiang,2011/6/30,81377.0
Anhui,2011/6/30,32982.83
Fujian,2011/6/30,43792.24
Shanghai,2011/7/1,42095.8
Jiangsu,2011/7/1,119414.01
Zhejiang,2011/7/1,83015.5
Anhui,2011/7/1,33370.36
Fujian,2011/7/1,45119.19
Shanghai,2011/7/2,43193.57
Jiangsu,2011/7/2,126400.01
Zhejiang,2011/7/2,87084.9
Anhui,2011/7/2,35175.86
Fujian,2011/7/2,45897.76
Shanghai,2011/7/3,43821.37
Jiangsu,2011/7/3,125569.0
Zhejiang,2011/7/3,88884.7
Anhui,2011/7/3,36349.43
Fujian,2011/7/3,46213.65
Shanghai,2011/7/4,46968.7
Jiangsu,2011/7/4,124473.0
Zhejiang,2011/7/4,94518.4
Anhui,2011/7/4,35803.83
Fujian,2011/7/4,49197.85
Shanghai,2011/7/5,45720.64
Jiangsu,2011/7/5,119068.01
Zhejiang,2011/7/5,95971.4
Anhui,2011/7/5,35325.45
Fujian,2011/7/5,49302.74
Shanghai,2011/7/6,48721.31
Jiangsu,2011/7/6,126514.0
Zhejiang,2011/7/6,97394.4
Anhui,2011/7/6,37247.18
Fujian,2011/7/6,49642.83
Shanghai,2011/7/7,50693.61
Jiangsu,2011/7/7,129569.01
Zhejiang,2011/7/7,98201.2
Anhui,2011/7/7,35387.27
Fujian,2011/7/7,49712.89
Shanghai,2011/7/8,47613.2
Jiangsu,2011/7/8,123247.99
Zhejiang,2011/7/8,95842.1
Anhui,2011/7/8,32973.88
Fujian,2011/7/8,50394.1
Shanghai,2011/7/9,43397.46
Jiangsu,2011/7/9,122815.0
Zhejiang,2011/7/9,91538.4
Anhui,2011/7/9,33892.62
Fujian,2011/7/9,48849.62
Shanghai,2011/7/10,40531.33
Jiangsu,2011/7/10,118836.0
Zhejiang,2011/7/10,86538.5
Anhui,2011/7/10,34690.18
Fujian,2011/7/10,45993.63
Shanghai,2011/7/11,43454.58
Jiangsu,2011/7/11,119513.17
Zhejiang,2011/7/11,88828.3
Anhui,2011/7/11,34807.96
Fujian,2011/7/11,46306.23
Shanghai,2011/7/12,43457.82
Jiangsu,2011/7/12,117950.42
Zhejiang,2011/7/12,88437.7
Anhui,2011/7/12,32715.67
Fujian,2011/7/12,46446.86
Shanghai,2011/7/13,43528.88
Jiangsu,2011/7/13,116668.5
Zhejiang,2011/7/13,87660.2
Anhui,2011/7/13,32193.43
Fujian,2011/7/13,46785.15
Shanghai,2011/7/14,44268.28
Jiangsu,2011/7/14,113219.54
Zhejiang,2011/7/14,87106.5
Anhui,2011/7/14,30436.09
Fujian,2011/7/14,46565.47
Shanghai,2011/7/15,44463.0
Jiangsu,2011/7/15,112467.0
Zhejiang,2011/7/15,85524.0
Anhui,2011/7/15,30156.0
Fujian,2011/7/15,44711.0
Shanghai,2011/7/16,42819.41
Jiangsu,2011/7/16,112875.82
Zhejiang,2011/7/16,84641.8
Anhui,2011/7/16,29978.85
Fujian,2011/7/16,42100.92
Shanghai,2011/7/17,40274.15
Jiangsu,2011/7/17,109703.64
Zhejiang,2011/7/17,82310.4
Anhui,2011/7/17,29612.01
Fujian,2011/7/17,40723.43
Shanghai,2011/7/18,44576.21
Jiangsu,2011/7/18,115456.37
Zhejiang,2011/7/18,85441.4
Anhui,2011/7/18,30810.44
Fujian,2011/7/18,42793.79
Shanghai,2011/7/19,45864.19
Jiangsu,2011/7/19,116495.51
Zhejiang,2011/7/19,82949.0
Anhui,2011/7/19,29781.47
Fujian,2011/7/19,44527.72
Shanghai,2011/7/20,45738.15
Jiangsu,2011/7/20,117652.69
Zhejiang,2011/7/20,83909.7
Anhui,2011/7/20,30308.33
Fujian,2011/7/20,44735.25
Shanghai,2011/7/21,46872.09
Jiangsu,2011/7/21,122326.71
Zhejiang,2011/7/21,88018.4
Anhui,2011/7/21,32091.22
Fujian,2011/7/21,45481.46
Shanghai,2011/7/22,48432.9
Jiangsu,2011/7/22,129829.03
Zhejiang,2011/7/22,91865.1
Anhui,2011/7/22,35468.62
Fujian,2011/7/22,46575.11
Shanghai,2011/7/23,47222.94
Jiangsu,2011/7/23,131647.64
Zhejiang,2011/7/23,92955.4
Anhui,2011/7/23,36792.84
Fujian,2011/7/23,47858.55
Shanghai,2011/7/24,44807.1
Jiangsu,2011/7/24,129084.01
Zhejiang,2011/7/24,88969.9
Anhui,2011/7/24,38244.17
Fujian,2011/7/24,47126.49
Shanghai,2011/7/25,49472.6
Jiangsu,2011/7/25,132131.63
Zhejiang,2011/7/25,92748.5
Anhui,2011/7/25,40172.99
Fujian,2011/7/25,48707.39
Shanghai,2011/7/26,50559.38
Jiangsu,2011/7/26,126917.36
Zhejiang,2011/7/26,95866.3
Anhui,2011/7/26,38823.16
Fujian,2011/7/26,48868.14
Shanghai,2011/7/27,50140.52
Jiangsu,2011/7/27,128260.14
Zhejiang,2011/7/27,95434.4
Anhui,2011/7/27,35094.71
Fujian,2011/7/27,49636.53
Shanghai,2011/7/28,49574.06
Jiangsu,2011/7/28,130126.16
Zhejiang,2011/7/28,96642.8
Anhui,2011/7/28,38443.35
Fujian,2011/7/28,49547.24
Shanghai,2011/7/29,50279.34
Jiangsu,2011/7/29,131350.01
Zhejiang,2011/7/29,101517.1
Anhui,2011/7/29,40781.19
Fujian,2011/7/29,48733.22
Shanghai,2011/7/30,48625.62
Jiangsu,2011/7/30,131643.61
Zhejiang,2011/7/30,96680.2
Anhui,2011/7/30,39281.99
Fujian,2011/7/30,46858.59
Shanghai,2011/7/31,45058.65
Jiangsu,2011/7/31,123688.84
Zhejiang,2011/7/31,91349.2
Anhui,2011/7/31,36145.21
Fujian,2011/7/31,45727.3
Shanghai,2011/8/1,46146.23
Jiangsu,2011/8/1,122928.87
Zhejiang,2011/8/1,91034.3
Anhui,2011/8/1,35924.52
Fujian,2011/8/1,47089.56
Shanghai,2011/8/2,48200.56
Jiangsu,2011/8/2,126445.24
Zhejiang,2011/8/2,93775.2
Anhui,2011/8/2,33964.91
Fujian,2011/8/2,48671.82
Shanghai,2011/8/3,47313.71
Jiangsu,2011/8/3,126031.0
Zhejiang,2011/8/3,93996.9
Anhui,2011/8/3,31030.19
Fujian,2011/8/3,48998.16
Shanghai,2011/8/4,45678.36
Jiangsu,2011/8/4,124817.7
Zhejiang,2011/8/4,91638.9
Anhui,2011/8/4,31513.76
Fujian,2011/8/4,48770.95
Shanghai,2011/8/5,46024.57
Jiangsu,2011/8/5,126728.36
Zhejiang,2011/8/5,90310.3
Anhui,2011/8/5,33258.28
Fujian,2011/8/5,48569.8
Shanghai,2011/8/6,42515.23
Jiangsu,2011/8/6,122154.62
Zhejiang,2011/8/6,84125.4
Anhui,2011/8/6,33078.99
Fujian,2011/8/6,48238.72
Shanghai,2011/8/7,35475.64
Jiangsu,2011/8/7,114874.3
Zhejiang,2011/8/7,80832.2
Anhui,2011/8/7,32397.97
Fujian,2011/8/7,47336.28
Shanghai,2011/8/8,43955.47
Jiangsu,2011/8/8,125338.01
Zhejiang,2011/8/8,91125.7
Anhui,2011/8/8,34231.47
Fujian,2011/8/8,49787.92
Shanghai,2011/8/9,47329.85
Jiangsu,2011/8/9,131155.17
Zhejiang,2011/8/9,93859.7
Anhui,2011/8/9,36178.35
Fujian,2011/8/9,48531.89
Shanghai,2011/8/10,48262.29
Jiangsu,2011/8/10,127602.02
Zhejiang,2011/8/10,95560.0
Anhui,2011/8/10,35377.28
Fujian,2011/8/10,48131.61
Shanghai,2011/8/11,47339.1
Jiangsu,2011/8/11,125906.98
Zhejiang,2011/8/11,95760.6
Anhui,2011/8/11,33444.31
Fujian,2011/8/11,47522.56
Shanghai,2011/8/12,44035.7
Jiangsu,2011/8/12,123863.03
Zhejiang,2011/8/12,90970.2
Anhui,2011/8/12,35226.02
Fujian,2011/8/12,48550.3
Shanghai,2011/8/13,42730.85
Jiangsu,2011/8/13,123283.02
Zhejiang,2011/8/13,86166.0
Anhui,2011/8/13,35118.86
Fujian,2011/8/13,47708.71
Shanghai,2011/8/14,38821.16
Jiangsu,2011/8/14,118597.02
Zhejiang,2011/8/14,81219.1
Anhui,2011/8/14,36081.38
Fujian,2011/8/14,46037.4
Shanghai,2011/8/15,45246.13
Jiangsu,2011/8/15,134810.0
Zhejiang,2011/8/15,90432.0
Anhui,2011/8/15,39821.0
Fujian,2011/8/15,49179.01
Shanghai,2011/8/16,48198.0
Jiangsu,2011/8/16,137263.93
Zhejiang,2011/8/16,95292.4
Anhui,2011/8/16,41438.0
Fujian,2011/8/16,50273.23
Shanghai,2011/8/17,45613.84
Jiangsu,2011/8/17,129317.22
Zhejiang,2011/8/17,95795.2
Anhui,2011/8/17,40419.34
Fujian,2011/8/17,50910.6
Shanghai,2011/8/18,43026.03
Jiangsu,2011/8/18,130178.0
Zhejiang,2011/8/18,92191.6
Anhui,2011/8/18,39949.33
Fujian,2011/8/18,50649.22
Shanghai,2011/8/19,44724.62
Jiangsu,2011/8/19,122411.77
Zhejiang,2011/8/19,93160.0
Anhui,2011/8/19,35995.54
Fujian,2011/8/19,49109.45
Shanghai,2011/8/20,44992.06
Jiangsu,2011/8/20,121432.5
Zhejiang,2011/8/20,93221.4
Anhui,2011/8/20,33553.31
Fujian,2011/8/20,47925.05
Shanghai,2011/8/21,39770.4
Jiangsu,2011/8/21,112131.98
Zhejiang,2011/8/21,87493.8
Anhui,2011/8/21,31267.1
Fujian,2011/8/21,47126.69
Shanghai,2011/8/22,41813.54
Jiangsu,2011/8/22,111849.14
Zhejiang,2011/8/22,88574.5
Anhui,2011/8/22,30288.21
Fujian,2011/8/22,47823.33
Shanghai,2011/8/23,39741.64
Jiangsu,2011/8/23,112591.0
Zhejiang,2011/8/23,84883.7
Anhui,2011/8/23,29449.07
Fujian,2011/8/23,47210.16
Shanghai,2011/8/24,37782.68
Jiangsu,2011/8/24,110444.41
Zhejiang,2011/8/24,81890.8
Anhui,2011/8/24,28629.77
Fujian,2011/8/24,46364.75
Shanghai,2011/8/25,37712.71
Jiangsu,2011/8/25,110247.02
Zhejiang,2011/8/25,79954.1
Anhui,2011/8/25,29041.46
Fujian,2011/8/25,45897.99
Shanghai,2011/8/26,38339.24
Jiangsu,2011/8/26,112030.57
Zhejiang,2011/8/26,80890.7
Anhui,2011/8/26,28947.35
Fujian,2011/8/26,47137.59
Shanghai,2011/8/27,37252.09
Jiangsu,2011/8/27,112408.35
Zhejiang,2011/8/27,81405.8
Anhui,2011/8/27,31257.0
Fujian,2011/8/27,46921.1
Shanghai,2011/8/28,37209.0
Jiangsu,2011/8/28,110354.0
Zhejiang,2011/8/28,79038.0
Anhui,2011/8/28,29007.0
Fujian,2011/8/28,45388.0
Shanghai,2011/8/29,42167.62
Jiangsu,2011/8/29,116635.07
Zhejiang,2011/8/29,82755.5
Anhui,2011/8/29,30976.48
Fujian,2011/8/29,44522.29
Shanghai,2011/8/30,42906.16
Jiangsu,2011/8/30,116402.01
Zhejiang,2011/8/30,80950.5
Anhui,2011/8/30,30183.6
Fujian,2011/8/30,42476.86
Shanghai,2011/8/31,42685.62
Jiangsu,2011/8/31,117283.55
Zhejiang,2011/8/31,79820.6
Anhui,2011/8/31,30105.12
Fujian,2011/8/31,41647.84
Shanghai,2011/9/1,42355.02
Jiangsu,2011/9/1,119166.05
Zhejiang,2011/9/1,78573.0
Anhui,2011/9/1,31696.3
Fujian,2011/9/1,41002.66
Shanghai,2011/9/2,41653.45
Jiangsu,2011/9/2,120245.5
Zhejiang,2011/9/2,81972.3
Anhui,2011/9/2,32626.5
Fujian,2011/9/2,42333.51
Shanghai,2011/9/3,37896.13
Jiangsu,2011/9/3,115690.27
Zhejiang,2011/9/3,81903.3
Anhui,2011/9/3,32018.37
Fujian,2011/9/3,42312.98
Shanghai,2011/9/4,35776.75
Jiangsu,2011/9/4,110826.02
Zhejiang,2011/9/4,78921.1
Anhui,2011/9/4,31133.26
Fujian,2011/9/4,43995.78
Shanghai,2011/9/5,38558.0
Jiangsu,2011/9/5,114228.81
Zhejiang,2011/9/5,81977.4
Anhui,2011/9/5,30897.06
Fujian,2011/9/5,44951.52
Shanghai,2011/9/6,38032.33
Jiangsu,2011/9/6,115080.53
Zhejiang,2011/9/6,81200.3
Anhui,2011/9/6,30493.55
Fujian,2011/9/6,45310.29
Shanghai,2011/9/7,38258.6
Jiangsu,2011/9/7,113446.51
Zhejiang,2011/9/7,81050.3
Anhui,2011/9/7,30023.43
Fujian,2011/9/7,45616.73
Shanghai,2011/9/8,41657.47
Jiangsu,2011/9/8,115471.21
Zhejiang,2011/9/8,85604.9
Anhui,2011/9/8,29730.6
Fujian,2011/9/8,46909.86
Shanghai,2011/9/9,38702.75
Jiangsu,2011/9/9,112709.01
Zhejiang,2011/9/9,83000.0
Anhui,2011/9/9,29274.08
Fujian,2011/9/9,47244.5
Shanghai,2011/9/10,34737.46
Jiangsu,2011/9/10,109496.13
Zhejiang,2011/9/10,80165.3
Anhui,2011/9/10,29206.3
Fujian,2011/9/10,46253.77
Shanghai,2011/9/11,33027.01
Jiangsu,2011/9/11,103962.19
Zhejiang,2011/9/11,75218.0
Anhui,2011/9/11,28350.89
Fujian,2011/9/11,43971.39
Shanghai,2011/9/12,30864.23
Jiangsu,2011/9/12,90142.0
Zhejiang,2011/9/12,60454.4
Anhui,2011/9/12,26353.59
Fujian,2011/9/12,38177.93
Shanghai,2011/9/13,38427.25
Jiangsu,2011/9/13,108259.64
Zhejiang,2011/9/13,77994.7
Anhui,2011/9/13,30003.58
Fujian,2011/9/13,43851.8
Shanghai,2011/9/14,41782.84
Jiangsu,2011/9/14,121023.0
Zhejiang,2011/9/14,87182.7
Anhui,2011/9/14,32866.29
Fujian,2011/9/14,47570.3
Shanghai,2011/9/15,43489.14
Jiangsu,2011/9/15,125135.17
Zhejiang,2011/9/15,89535.1
Anhui,2011/9/15,33443.13
Fujian,2011/9/15,48492.16
Shanghai,2011/9/16,43376.0
Jiangsu,2011/9/16,125244.0
Zhejiang,2011/9/16,89988.0
Anhui,2011/9/16,32401.0
Fujian,2011/9/16,48308.0
Shanghai,2011/9/17,40175.99
Jiangsu,2011/9/17,118638.6
Zhejiang,2011/9/17,88613.6
Anhui,2011/9/17,31033.66
Fujian,2011/9/17,47981.7
Shanghai,2011/9/18,33331.64
Jiangsu,2011/9/18,105479.3
Zhejiang,2011/9/18,78654.8
Anhui,2011/9/18,28211.34
Fujian,2011/9/18,46509.15
Shanghai,2011/9/19,34235.4
Jiangsu,2011/9/19,106576.01
Zhejiang,2011/9/19,76614.5
Anhui,2011/9/19,28412.24
Fujian,2011/9/19,45724.83
Shanghai,2011/9/20,33764.45
Jiangsu,2011/9/20,108651.37
Zhejiang,2011/9/20,76465.2
Anhui,2011/9/20,28698.55
Fujian,2011/9/20,44269.44
Shanghai,2011/9/21,33567.21
Jiangsu,2011/9/21,108161.05
Zhejiang,2011/9/21,75433.7
Anhui,2011/9/21,28814.05
Fujian,2011/9/21,42465.84
Shanghai,2011/9/22,33824.12
Jiangsu,2011/9/22,109129.01
Zhejiang,2011/9/22,76515.3
Anhui,2011/9/22,28540.84
Fujian,2011/9/22,41630.26
Shanghai,2011/9/23,33995.03
Jiangsu,2011/9/23,109800.4
Zhejiang,2011/9/23,76634.1
Anhui,2011/9/23,29222.18
Fujian,2011/9/23,42004.54
Shanghai,2011/9/24,32622.16
Jiangsu,2011/9/24,108205.12
Zhejiang,2011/9/24,76642.0
Anhui,2011/9/24,29206.56
Fujian,2011/9/24,41397.85
Shanghai,2011/9/25,31431.6
Jiangsu,2011/9/25,104017.75
Zhejiang,2011/9/25,74392.7
Anhui,2011/9/25,28856.33
Fujian,2011/9/25,40894.34
Shanghai,2011/9/26,34786.59
Jiangsu,2011/9/26,108670.56
Zhejiang,2011/9/26,76867.5
Anhui,2011/9/26,29116.68
Fujian,2011/9/26,42094.49
Shanghai,2011/9/27,35871.98
Jiangsu,2011/9/27,111075.89
Zhejiang,2011/9/27,78074.2
Anhui,2011/9/27,29450.35
Fujian,2011/9/27,43402.43
Shanghai,2011/9/28,37197.21
Jiangsu,2011/9/28,111830.5
Zhejiang,2011/9/28,79791.3
Anhui,2011/9/28,30083.5
Fujian,2011/9/28,44441.85
Shanghai,2011/9/29,37280.31
Jiangsu,2011/9/29,109787.0
Zhejiang,2011/9/29,79973.2
Anhui,2011/9/29,29074.47
Fujian,2011/9/29,46097.38
Shanghai,2011/9/30,32494.63
Jiangsu,2011/9/30,102096.77
Zhejiang,2011/9/30,70954.4
Anhui,2011/9/30,27397.3
Fujian,2011/9/30,43954.07
Shanghai,2011/10/1,25573.3
Jiangsu,2011/10/1,77975.06
Zhejiang,2011/10/1,47891.3
Anhui,2011/10/1,24960.64
Fujian,2011/10/1,33825.43
Shanghai,2011/10/2,24674.3
Jiangsu,2011/10/2,75306.0
Zhejiang,2011/10/2,48597.9
Anhui,2011/10/2,24344.59
Fujian,2011/10/2,33704.72
Shanghai,2011/10/3,25061.55
Jiangsu,2011/10/3,82358.5
Zhejiang,2011/10/3,58009.0
Anhui,2011/10/3,24920.64
Fujian,2011/10/3,35536.0
Shanghai,2011/10/4,27468.59
Jiangsu,2011/10/4,90770.54
Zhejiang,2011/10/4,66124.7
Anhui,2011/10/4,25967.07
Fujian,2011/10/4,37902.9
Shanghai,2011/10/5,28860.8
Jiangsu,2011/10/5,96981.67
Zhejiang,2011/10/5,70390.0
Anhui,2011/10/5,26752.19
Fujian,2011/10/5,39554.55
Shanghai,2011/10/6,30165.12
Jiangsu,2011/10/6,100802.97
Zhejiang,2011/10/6,72733.6
Anhui,2011/10/6,27657.43
Fujian,2011/10/6,40582.16
Shanghai,2011/10/7,30921.93
Jiangsu,2011/10/7,102135.0
Zhejiang,2011/10/7,74025.1
Anhui,2011/10/7,28158.33
Fujian,2011/10/7,40876.17
Shanghai,2011/10/8,32668.42
Jiangsu,2011/10/8,103749.03
Zhejiang,2011/10/8,74618.2
Anhui,2011/10/8,28468.04
Fujian,2011/10/8,41664.37
Shanghai,2011/10/9,32911.48
Jiangsu,2011/10/9,102869.32
Zhejiang,2011/10/9,73030.4
Anhui,2011/10/9,28469.1
Fujian,2011/10/9,40919.72
Shanghai,2011/10/10,34736.86
Jiangsu,2011/10/10,106238.82
Zhejiang,2011/10/10,75548.5
Anhui,2011/10/10,28777.44
Fujian,2011/10/10,42573.07
Shanghai,2011/10/11,34425.21
Jiangsu,2011/10/11,106776.61
Zhejiang,2011/10/11,76823.7
Anhui,2011/10/11,29036.65
Fujian,2011/10/11,42886.17
Shanghai,2011/10/12,34492.02
Jiangsu,2011/10/12,106975.01
Zhejiang,2011/10/12,77149.8
Anhui,2011/10/12,28636.07
Fujian,2011/10/12,42112.53
Shanghai,2011/10/13,34505.21
Jiangsu,2011/10/13,108063.23
Zhejiang,2011/10/13,77052.2
Anhui,2011/10/13,28598.76
Fujian,2011/10/13,41210.2
Shanghai,2011/10/14,33881.05
Jiangsu,2011/10/14,106810.99
Zhejiang,2011/10/14,74899.4
Anhui,2011/10/14,28672.9
Fujian,2011/10/14,41327.29
Shanghai,2011/10/15,31669.34
Jiangsu,2011/10/15,104350.22
Zhejiang,2011/10/15,73786.7
Anhui,2011/10/15,28487.54
Fujian,2011/10/15,40460.77
Shanghai,2011/10/16,29865.28
Jiangsu,2011/10/16,99722.0
Zhejiang,2011/10/16,70303.0
Anhui,2011/10/16,27963.56
Fujian,2011/10/16,43964.88
Shanghai,2011/10/17,32937.11
Jiangsu,2011/10/17,104477.4
Zhejiang,2011/10/17,74462.5
Anhui,2011/10/17,28761.16
Fujian,2011/10/17,40895.11
Shanghai,2011/10/18,32968.69
Jiangsu,2011/10/18,106672.91
Zhejiang,2011/10/18,75299.4
Anhui,2011/10/18,29004.34
Fujian,2011/10/18,41374.28
Shanghai,2011/10/19,33018.89
Jiangsu,2011/10/19,106500.0
Zhejiang,2011/10/19,75596.7
Anhui,2011/10/19,29049.53
Fujian,2011/10/19,41232.04
Shanghai,2011/10/20,33482.8
Jiangsu,2011/10/20,106307.64
Zhejiang,2011/10/20,76149.1
Anhui,2011/10/20,29030.35
Fujian,2011/10/20,41317.2
Shanghai,2011/10/21,33372.0
Jiangsu,2011/10/21,106163.0
Zhejiang,2011/10/21,75772.0
Anhui,2011/10/21,29094.0
Fujian,2011/10/21,41715.0
Shanghai,2011/10/22,31384.14
Jiangsu,2011/10/22,103802.5
Zhejiang,2011/10/22,75056.9
Anhui,2011/10/22,28957.31
Fujian,2011/10/22,41422.46
Shanghai,2011/10/23,29756.49
Jiangsu,2011/10/23,98467.58
Zhejiang,2011/10/23,71254.5
Anhui,2011/10/23,27933.59
Fujian,2011/10/23,40527.62
Shanghai,2011/10/24,32686.0
Jiangsu,2011/10/24,103284.01
Zhejiang,2011/10/24,74416.8
Anhui,2011/10/24,27886.55
Fujian,2011/10/24,41592.29
Shanghai,2011/10/25,32697.04
Jiangsu,2011/10/25,104440.82
Zhejiang,2011/10/25,74620.9
Anhui,2011/10/25,28017.26
Fujian,2011/10/25,41272.76
Shanghai,2011/10/26,32837.1
Jiangsu,2011/10/26,105408.61
Zhejiang,2011/10/26,74450.3
Anhui,2011/10/26,28241.58
Fujian,2011/10/26,40844.55
Shanghai,2011/10/27,33000.06
Jiangsu,2011/10/27,104832.99
Zhejiang,2011/10/27,74268.5
Anhui,2011/10/27,28480.74
Fujian,2011/10/27,40965.74
Shanghai,2011/10/28,32770.57
Jiangsu,2011/10/28,105064.05
Zhejiang,2011/10/28,74926.3
Anhui,2011/10/28,28511.58
Fujian,2011/10/28,41273.05
Shanghai,2011/10/29,30972.1
Jiangsu,2011/10/29,102679.77
Zhejiang,2011/10/29,74001.4
Anhui,2011/10/29,28338.96
Fujian,2011/10/29,40660.0
Shanghai,2011/10/30,28992.85
Jiangsu,2011/10/30,96941.87
Zhejiang,2011/10/30,70408.9
Anhui,2011/10/30,27910.87
Fujian,2011/10/30,39214.99
Shanghai,2011/10/31,31450.85
Jiangsu,2011/10/31,100449.97
Zhejiang,2011/10/31,72396.5
Anhui,2011/10/31,28000.04
Fujian,2011/10/31,40102.88
Shanghai,2011/11/1,32767.54
Jiangsu,2011/11/1,102280.01
Zhejiang,2011/11/1,71374.5
Anhui,2011/11/1,28512.91
Fujian,2011/11/1,39669.83
Shanghai,2011/11/2,33312.54
Jiangsu,2011/11/2,103678.6
Zhejiang,2011/11/2,73034.1
Anhui,2011/11/2,28704.46
Fujian,2011/11/2,40563.22
Shanghai,2011/11/3,33654.17
Jiangsu,2011/11/3,104369.01
Zhejiang,2011/11/3,73952.4
Anhui,2011/11/3,28903.72
Fujian,2011/11/3,41225.64
Shanghai,2011/11/4,34313.17
Jiangsu,2011/11/4,105609.95
Zhejiang,2011/11/4,74965.1
Anhui,2011/11/4,29177.62
Fujian,2011/11/4,41290.56
Shanghai,2011/11/5,32399.2
Jiangsu,2011/11/5,103367.27
Zhejiang,2011/11/5,73815.5
Anhui,2011/11/5,28609.79
Fujian,2011/11/5,41313.84
Shanghai,2011/11/6,30248.94
Jiangsu,2011/11/6,97449.2
Zhejiang,2011/11/6,69795.9
Anhui,2011/11/6,28099.33
Fujian,2011/11/6,40454.25
Shanghai,2011/11/7,32700.48
